The Eminence in Shadow,2,2022, /- ,8,5,2,10,5
That Time I Got Reincarnated as a Slime,3,2018, /- ,8,5,2,10,5
Let This Grieving Soul Retire,1,2024, /- ,8,5,10,5
I May Be a Guild Receptionist,1,2025, /- ,8,5,10,2,5
The Unaware Atelier Meister,1,2025, /- ,8,5,10,5,1
Frieren: Beyond Journey's End,2,2023, /- ,8,5,10,14
Noble Reincarnation,1,2026, /- ,8,5,10,2,1
Easygoing Territory Defense,1,2025, /- ,8,5,10,1
Secrets of the Silent Witch,1,2025, /- ,8,5,10,14
Renegade Immortal,1,2023, /- ,13,5,10,2
Shrouding the Heavens,1,2023, /- ,13,5,7,10,2
Perfect World,1,2021, /- ,13,5,10,2
I Got a Cheat Skill,2,2023, /- ,8,5,10,1
Hell Mode,1,2026, /- ,8,5,10,2
Reincarnated as a Dragon Hatchling,1,2026, /- ,8,5,10,2
Mashle: Magic and Muscles,2,2023,2024,8,5,2,5,10
Black Clover,1,2017,2021,8,5,2,10
Hell's Paradise,1,2023, /- ,8,5,2,3,10
Jujutsu Kaisen,2,2020, /- ,8,5,2,3,10
Demon Slayer,4,2019, /- ,8,5,2,3,10
Chainsaw Man,1,2022, /- ,8,5,2,3,10
Vinland Saga,2,2019,2023,8,5,2,12,14
Re:Zero - Starting Life in Another World,3,2016, /- ,8,5,10,12,14
Konosuba,3,2016, /- ,8,5,5,10,14
The Apothecary Diaries,2,2023, /- ,8,5,12,14
Blue Exorcist,4,2011, /- ,8,5,2,3,10
Fire Force,3,2019, /- ,8,5,2,3,7
Quality Assurance in Another World,1,2024,2024,8,5,10
No Longer Allowed in Another World,1,2024,2024,8,5,10,5
A Journey Through Another World,1,2024,2024,8,5,10
The New Gate,1,2024,2024,8,5,2,10
My Next Life as a Villainess,2,2020,2021,8,5,10,5
The Saint's Magic Power is Omnipotent,2,2021,2023,8,5,10,14
Parallel World Pharmacy,1,2022,2022,8,5,10,14
Log Horizon,3,2013,2021,8,5,2,10,14
Gate: Jieitai Kanochi nite Kaku Tatakaeri,2,2015,2016,8,5,2,10
Dr. Stone,4,2019, /- ,8,5,7,14
Tower of God,2,2020, /- ,8,5,2,10,12
7th Time Loop,1,2024,2024,8,5,10,14
Villainess Level 99,1,2024,2024,8,5,10,5
A Playthrough of a Certain Dude's VRMMO Life,1,2023,2023,8,5,10
Gachiakuta,1,2025, /- ,8,5,2,10
Dandadan,2,2024, /- ,8,5,5,3,7
Delicious in Dungeon,1,2024, /- ,8,5,5,10,14
Ishura,2,2024, /- ,8,5,2,10
The Great Cleric,1,2023,2023,8,5,10
Level 1 Demon Lord and One Room Hero,1,2023,2023,8,5,5,10
Helck,1,2023,2024,8,5,2,10,5
Undead Unluck,1,2023,2024,8,5,2,3,5
The Weakest Tamer Began a Journey to Pick Up Trash,1,2024,2024,8,5,10,14
As a Reincarnated Aristocrat : I'll Use My Appraisal Skill to Rise in the World,2,2024, /- ,8,5,10,14
The Banished Former Hero Lives as He Pleases,1,2024,2024,8,5,10,2
An Archdemon's Dilemma: How to Love Your Elf Bride,1,2024,2024,8,5,10,9
Chillin' in My 30s after Getting Fired from the Demon King's Army,1,2023,2023,8,5,10,14
A Returner's Magic Should Be Special,2,2023, /- ,8,5,10,2
The Most Heretical Last Boss Queen,1,2023,2023,8,5,10,14
Sweet Reincarnation,1,2023,2023,8,5,10
My Unique Skill Makes Me OP even at Level 1,1,2023,2023,8,5,10,2
Reborn to Master the Blade,1,2023,2023,8,5,10,2
The Fruit of Evolution,2,2021,2023,8,5,10,2
Black Rock Shooter: Dawn Fall,1,2022,2022,8,5,2,7
Lycoris Recoil,1,2022,2022,8,5,2,10
Spy x Family,2,2022, /- ,8,5,5,2,10
Blue Lock,2,2022, /- ,8,5,16,10
Witch and the Beast,1,2024,2024,8,5,2,10
Metallic Rouge,1,2024,2024,8,5,2,7
Ninja Kamui,1,2024,2024,8,5,2,10
Gleipnir,1,2020,2020,8,5,2,3,10
Parasyte: The Maxim,1,2014,2015,8,5,2,3,10
Tokyo Ghoul,4,2014,2018,8,5,2,3,10
Dororo,1,2019,2019,8,5,2,10,18
Sakamoto Days,1,2025, /- ,8,5,2,5
One Piece,1,1999, /- ,8,5,2,10,14
Naruto,1,2002,2017,8,5,2,10,14
Bleach,1,2004, /- ,8,5,2,10,14
Dragon Ball Z,1,1989,1996,8,5,2,10
Hunter x Hunter,1,2011,2014,8,5,2,10,14
Fullmetal Alchemist: Brotherhood,1,2009,2010,8,5,2,10,14
Cyberpunk: Edgerunners,1,2022,2022,8,5,2,7,10
I'll Become a Villainess Who Goes Down in History,1,2024,2024,8,5,10,14
Tanya the Evil,1,2017, /- ,8,5,2,7,10
Bleach: Thousand-Year Blood War,3,2022, /- ,8,5,2,3,10
Fairy Tail: 100 Years Quest,1,2024, /- ,8,5,2,10,5
Wind Breaker,2,2024, /- ,8,5,2,7
The Elusive Samurai,1,2024, /- ,8,5,2,12
Alya Sometimes Hides Her Feelings in Russian,1,2024,2024,8,5,5,14
Makeine: Too Many Losing Heroines!,1,2024,2024,8,5,5,14
The King's Avatar,3,2017,2019,13,5,1,2,6,7,10
The Melee Mage,1,2023,2023,13,5,2,5,6,7,10
Overlord,4,2015, /- ,8,5,1,2,6,10,12
The Witch and the Beast,1,2019,2019,8,3,2,6,12,20
